2025.09.23,16:40,1.35177,1.35195,1.35145,1.35167,692
2025.09.23,16:45,1.35167,1.35220,1.35096,1.35097,1440
2025.09.23,16:50,1.35098,1.35101,1.35053,1.35097,1660
2025.09.23,16:55,1.35096,1.35191,1.35089,1.35171,1759
2025.09.23,17:00,1.35169,1.35194,1.35089,1.35105,1440
2025.09.23,17:05,1.35104,1.35161,1.35087,1.35150,1410
2025.09.23,17:10,1.35150,1.35205,1.35148,1.35189,1255
2025.09.23,17:15,1.35188,1.35239,1.35177,1.35223,1200
2025.09.23,17:20,1.35221,1.35232,1.35150,1.35156,1061
2025.09.23,17:25,1.35156,1.35170,1.35124,1.35142,1285
2025.09.23,17:30,1.35140,1.35180,1.35115,1.35160,1177
2025.09.23,17:35,1.35159,1.35182,1.35116,1.35181,1074
2025.09.23,17:40,1.35182,1.35219,1.35158,1.35204,1299
2025.09.23,17:45,1.35205,1.35209,1.35138,1.35170,1252
2025.09.23,17:50,1.35169,1.35199,1.35148,1.35159,1109
2025.09.23,17:55,1.35158,1.35255,1.35155,1.35242,1179
2025.09.23,18:00,1.35242,1.35251,1.35200,1.35213,1210
2025.09.23,18:05,1.35212,1.35223,1.35167,1.35191,861
2025.09.23,18:10,1.35191,1.35231,1.35167,1.35213,838
2025.09.23,18:15,1.35211,1.35213,1.35179,1.35196,689
2025.09.23,18:20,1.35195,1.35213,1.35176,1.35201,700
2025.09.23,18:25,1.35200,1.35201,1.35134,1.35136,665
2025.09.23,18:30,1.35138,1.35140,1.35087,1.35098,1018
2025.09.23,18:35,1.35097,1.35144,1.35094,1.35110,621
2025.09.23,18:40,1.35110,1.35121,1.35075,1.35077,569
2025.09.23,18:45,1.35077,1.35132,1.35074,1.35128,497
2025.09.23,18:50,1.35128,1.35145,1.35114,1.35121,709
2025.09.23,18:55,1.35121,1.35172,1.35107,1.35160,604
2025.09.23,19:00,1.35160,1.35178,1.35136,1.35141,624
2025.09.23,19:05,1.35141,1.35162,1.35127,1.35158,449
2025.09.23,19:10,1.35158,1.35175,1.35156,1.35160,374
2025.09.23,19:15,1.35160,1.35199,1.35150,1.35199,494
2025.09.23,19:20,1.35201,1.35231,1.35198,1.35200,502
2025.09.23,19:25,1.35200,1.35202,1.35187,1.35195,583
2025.09.23,19:30,1.35196,1.35229,1.35191,1.35222,311
2025.09.23,19:35,1.35222,1.35222,1.35065,1.35194,2140
2025.09.23,19:40,1.35195,1.35198,1.35138,1.35178,1238
2025.09.23,19:45,1.35178,1.35207,1.35175,1.35180,889
2025.09.23,19:50,1.35180,1.35233,1.35180,1.35221,877
2025.09.23,19:55,1.35220,1.35224,1.35185,1.35203,1238
2025.09.23,20:00,1.35201,1.35244,1.35181,1.35208,1212
2025.09.23,20:05,1.35208,1.35250,1.35197,1.35220,795
2025.09.23,20:10,1.35218,1.35229,1.35195,1.35228,632
2025.09.23,20:15,1.35227,1.35232,1.35187,1.35187,536
2025.09.23,20:20,1.35188,1.35229,1.35167,1.35220,600
2025.09.23,20:25,1.35220,1.35252,1.35204,1.35219,938
2025.09.23,20:30,1.35219,1.35235,1.35185,1.35188,847
2025.09.23,20:35,1.35188,1.35242,1.35185,1.35217,1003
2025.09.23,20:40,1.35217,1.35232,1.35202,1.35212,1024
2025.09.23,20:45,1.35212,1.35236,1.35210,1.35227,947
2025.09.23,20:50,1.35226,1.35237,1.35191,1.35197,836
2025.09.23,20:55,1.35195,1.35197,1.35147,1.35160,672
2025.09.23,21:00,1.35162,1.35164,1.35136,1.35161,749
2025.09.23,21:05,1.35160,1.35202,1.35158,1.35182,645
2025.09.23,21:10,1.35181,1.35202,1.35167,1.35189,618
2025.09.23,21:15,1.35188,1.35202,1.35166,1.35169,563
2025.09.23,21:20,1.35171,1.35178,1.35133,1.35149,812
2025.09.23,21:25,1.35151,1.35170,1.35141,1.35161,665
2025.09.23,21:30,1.35160,1.35173,1.35151,1.35168,705
2025.09.23,21:35,1.35169,1.35181,1.35157,1.35160,469
2025.09.23,21:40,1.35160,1.35211,1.35160,1.35209,359
2025.09.23,21:45,1.35208,1.35214,1.35178,1.35189,422
2025.09.23,21:50,1.35189,1.35202,1.35149,1.35155,631
2025.09.23,21:55,1.35154,1.35163,1.35128,1.35161,1060
2025.09.23,22:00,1.35163,1.35202,1.35161,1.35188,1036
2025.09.23,22:05,1.35188,1.35191,1.35157,1.35161,508
2025.09.23,22:10,1.35161,1.35181,1.35158,1.35177,770
2025.09.23,22:15,1.35179,1.35184,1.35141,1.35147,531
2025.09.23,22:20,1.35148,1.35163,1.35137,1.35159,429
2025.09.23,22:25,1.35159,1.35177,1.35159,1.35168,414
2025.09.23,22:30,1.35168,1.35188,1.35160,1.35181,376
2025.09.23,22:35,1.35180,1.35212,1.35174,1.35211,331
2025.09.23,22:40,1.35209,1.35243,1.35197,1.35239,451
2025.09.23,22:45,1.35237,1.35251,1.35231,1.35236,641
2025.09.23,22:50,1.35237,1.35265,1.35236,1.35251,584
2025.09.23,22:55,1.35248,1.35254,1.35235,1.35245,376
2025.09.23,23:00,1.35244,1.35262,1.35241,1.35258,205
2025.09.23,23:05,1.35259,1.35265,1.35256,1.35259,120
2025.09.23,23:10,1.35259,1.35260,1.35244,1.35256,174
2025.09.23,23:15,1.35257,1.35260,1.35248,1.35251,153
