"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"9909","2025-10-22 10:14:04 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85500","10000.00","Buy","0.4930","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9910","2025-10-22 10:14:04 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9911","2025-10-22 10:14:04 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9912","2025-10-22 10:14:04 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9913","2025-10-22 10:14:10 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9914","2025-10-22 10:14:10 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85700","10000.00","Buy","0.5176","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9915","2025-10-22 10:14:10 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9916","2025-10-22 10:14:10 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9917","2025-10-22 10:14:10 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9918","2025-10-22 10:14:16 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9919","2025-10-22 10:14:16 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85700","10000.00","Buy","0.5176","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9920","2025-10-22 10:14:16 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9921","2025-10-22 10:14:16 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9922","2025-10-22 10:14:16 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9923","2025-10-22 10:14:22 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9924","2025-10-22 10:14:22 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85700","10000.00","Buy","0.5176","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9925","2025-10-22 10:14:22 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9926","2025-10-22 10:14:22 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9927","2025-10-22 10:14:22 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9928","2025-10-22 10:14:28 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9929","2025-10-22 10:14:28 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85500","10000.00","Buy","0.4930","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9930","2025-10-22 10:14:28 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9931","2025-10-22 10:14:28 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9932","2025-10-22 10:14:28 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9933","2025-10-22 10:14:34 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9934","2025-10-22 10:14:34 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85500","10000.00","Buy","0.4930","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9935","2025-10-22 10:14:34 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9936","2025-10-22 10:14:34 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9937","2025-10-22 10:14:34 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9938","2025-10-22 10:14:40 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9939","2025-10-22 10:14:40 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85600","10000.00","Buy","0.5176","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9940","2025-10-22 10:14:40 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9941","2025-10-22 10:14:40 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9942","2025-10-22 10:14:40 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9943","2025-10-22 10:14:46 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9944","2025-10-22 10:14:46 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85600","10000.00","Buy","0.5176","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9945","2025-10-22 10:14:46 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9946","2025-10-22 10:14:46 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9947","2025-10-22 10:14:46 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9948","2025-10-22 10:14:52 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9949","2025-10-22 10:14:52 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85600","10000.00","Buy","0.5176","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9950","2025-10-22 10:14:52 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9951","2025-10-22 10:14:52 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9952","2025-10-22 10:14:52 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9953","2025-10-22 10:14:58 -12","MARKET_ORDER","CLIENT_ORDER","USD/JPY","","10000.00","Buy","","151.82900","","151.90400","","","","","","","","",""
"9954","2025-10-22 10:14:58 -12","ORDER_FILL","MARKET_ORDER","USD/JPY","151.85500","10000.00","Buy","0.4930","","","","","0.00000","0.0000","0.0000","","","0.00000","","22556.67"
"9955","2025-10-22 10:14:58 -12","TAKE_PROFIT_ORDER","ON_FILL","","151.90400","","","","","","","","","","","","","","",""
"9956","2025-10-22 10:14:58 -12","STOP_LOSS_ORDER","ON_FILL","","151.82900","","","","","","","","","","","","","","",""
"9957","2025-10-22 10:14:59 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"9958","2025-10-22 10:15:09 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.16141","10000.00","Sell","0.2620","","","","","0.00000","0.0000","0.0000","","0.7448","1.48950","","22558.16"
"9959","2025-10-22 10:15:09 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9960","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22555.83"
"9961","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9962","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22553.50"
"9963","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9964","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22551.17"
"9965","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9966","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.27900","","22548.89"
"9967","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9968","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.27900","","22546.62"
"9969","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9970","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22544.78"
"9971","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9972","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.88260","","22542.90"
"9973","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9974","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.88260","","22541.02"
"9975","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9976","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.98170","","22539.04"
"9977","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9978","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.98170","","22537.05"
"9979","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9980","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.22940","","22534.82"
"9981","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9982","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22532.50"
"9983","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9984","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22530.17"
"9985","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9986","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22527.84"
"9987","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9988","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.32850","","22525.51"
"9989","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9990","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.37810","","22523.13"
"9991","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9992","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.37810","","22520.75"
"9993","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9994","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.37810","","22518.38"
"9995","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9996","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.37810","","22516.00"
"9997","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"9998","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.98170","","22514.02"
"9999","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10000","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.88260","","22512.13"
"10001","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10002","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22510.30"
"10003","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10004","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22508.47"
"10005","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10006","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22506.63"
"10007","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10008","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22504.80"
"10009","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10010","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22502.97"
"10011","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10012","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.83310","","22501.13"
"10013","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10014","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.88260","","22499.25"
"10015","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10016","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.88260","","22497.37"
"10017","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10018","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-2.08080","","22495.29"
"10019","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10020","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.78360","","22493.51"
"10021","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10022","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.63490","","22491.87"
"10023","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10024","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.58540","","22490.28"
"10025","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10026","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.58540","","22488.70"
"10027","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10028","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.63490","","22487.06"
"10029","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10030","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.63490","","22485.43"
"10031","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10032","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.63490","","22483.79"
"10033","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10034","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.58540","","22482.21"
"10035","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10036","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.53580","","22480.67"
"10037","2025-10-22 10:16:11 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"10038","2025-10-22 10:16:11 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","151.82400","10000.00","Sell","0.3697","","","","","0.00000","0.0000","0.0000","","0.0050","-1.58540","","22479.09"
